Index, CenterX, CenterY, CenterZ, NormalX, NormalY, NormalZ, RMS, Horiz_ext, Vert_ext, Surf_ext, Surface, Dip dir., Dip
1740,950.285,816.301,894.474,-0.825743,0.489116,-0.280917,0.0155308,0.358642,0.172792,0.0619703,0.0452521,120,73
1713,941.89,808.135,897.419,0.275003,-0.868791,0.411796,0.0131802,0.454877,0.34756,0.158097,0.102538,162,65
236,946.167,812.213,896.486,-0.740469,-0.586369,0.328447,0.00870431,0.094449,0.0990895,0.0093589,0.00707568,231,70
1189,946.002,811.925,896.2,-0.340282,0.69592,-0.632379,0.00954876,0.215656,0.148114,0.0319417,0.0174879,153,50
371,943.167,809.101,896.885,0.0668929,-0.710702,-0.700306,0.0158366,0.150706,0.120504,0.0181606,0.00993966,354,45
65,943.224,809.329,897.382,-0.0374834,-0.99756,-0.0588988,0.0125941,0.26676,0.24151,0.0644251,0.0130372,2,86
553,946.894,813.423,897.762,-0.14435,0.723325,-0.675251,0.00800545,0.148343,0.257777,0.0382394,0.0287149,168,47
552,952.145,821.229,895.74,-0.974136,-0.131475,0.183776,0.00918001,0.105866,0.120648,0.0127725,0.011714,262,79
530,951.771,819.431,894.219,0.00636484,0.819321,-0.5733,0.0137194,0.142764,0.2069,0.0295379,0.0194881,180,55
543,949.81,815.916,895.114,-0.165959,-0.0902091,-0.981998,0.014951,0.221462,0.169746,0.0375923,0.020162,61,10
1361,942.209,808.922,893.749,-0.10533,-0.990051,-0.093294,0.0194899,0.197223,0.392155,0.0773418,0.0561804,6,84
1576,952.38,819.516,893.067,0.656742,-0.735126,-0.168166,0.00731828,0.16609,0.138264,0.0229642,0.0209502,318,80
933,946.178,812.212,896.634,-0.828286,0.225738,-0.51282,0.0162964,0.463954,0.315434,0.146347,0.0651388,105,59
551,950.507,816.346,893.42,0.767113,-0.423732,-0.481653,0.00151698,0.0981596,0.0701225,0.0068832,0.00513719,298,61
276,946.629,811.449,894.372,-0.464364,-0.211557,0.860006,0.0176388,0.129066,0.0784634,0.010127,0.00535268,245,30
45,952.313,822.56,897.818,-0.444141,0.589399,-0.674794,0.0229947,0.17288,0.131039,0.022654,0.0126378,143,47
160,950.293,818.9,897.069,-0.476845,0.792649,-0.379903,0.00866841,0.138213,0.0757562,0.0104705,0.00823655,148,67
1218,947.77,812.329,894.337,-0.582126,0.81163,-0.0488582,0.016459,0.150756,0.173916,0.0262189,0.0190708,144,87
772,943.382,809.642,897.79,0.336867,-0.9264,-0.168235,0.00702844,0.144736,0.163651,0.0236862,0.0189737,340,80
198,951.547,820.487,895.847,0.134328,-0.738565,0.660664,0.023134,0.36935,0.295644,0.109196,0.0505983,169,48
548,952.655,823.124,895.285,-0.432033,0.426408,-0.794685,0.0109134,0.2471,0.237198,0.0586115,0.035007,134,37
64,943.886,809.645,897.485,-0.384209,0.91866,-0.0919066,0.0161188,0.280552,0.530992,0.148971,0.0291869,157,84
603,945.587,811.288,896.677,-0.81727,0.107796,-0.566083,0.0128034,0.214701,0.208735,0.0448154,0.0307397,97,55
546,949.878,818.252,896.909,0.799572,-0.571488,-0.184625,0.0123279,0.135243,0.116002,0.0156885,0.0126409,305,79
332,940.267,807.249,897.32,0.647321,-0.532076,0.545775,0.0103487,0.162743,0.199079,0.0323988,0.014398,129,56
400,942.796,808.836,896.644,-0.944204,0.235363,-0.230399,0.00830062,0.160529,0.137996,0.0221524,0.012368,103,76
542,943.476,808.6,893.446,-0.0861262,0.392935,-0.915524,0.013861,0.158898,0.138816,0.0220576,0.0142426,167,23
424,951.327,820.27,895.483,-0.989016,0.138903,-0.0505325,0.0112209,0.22646,0.210046,0.0475671,0.0322142,97,87
610,951.726,818.911,893.225,-0.279458,-0.757736,-0.589694,0.0142977,0.191694,0.13703,0.0262679,0.010012,20,53
871,940.211,809.108,893.41,-0.258255,-0.961891,0.0898296,0.0175402,0.165434,0.148796,0.0246159,0.0211003,195,84
540,951.818,821.781,897.789,0.0221776,-0.767987,-0.640081,0.0101298,0.274589,0.157816,0.0433345,0.0261789,358,50
1153,944.056,809.762,897.311,0.905485,-0.170758,-0.388507,0.0158509,0.282019,0.11617,0.0327623,0.0193903,280,67
1997,949.394,815.084,895.393,-0.91299,0.285916,-0.291034,0.0162026,0.499358,0.345647,0.172602,0.0749832,107,73
439,949.712,817.602,897.255,0.770875,-0.62892,-0.10105,0.013961,0.122094,0.136623,0.0166809,0.0107337,309,84
197,951.129,819.42,894.875,-0.450638,0.240115,-0.859808,0.0111935,0.160548,0.116259,0.0186652,0.011636,118,30
537,950.066,819.615,895.794,0.435405,-0.464864,-0.770924,0.0116408,0.147868,0.0951494,0.0140696,0.0091858,316,39
1263,942.805,809.173,896.133,-0.656524,0.219712,-0.721597,0.0206678,0.938261,0.510928,0.479384,0.215597,108,43
69,943.223,809.224,897.251,-0.00146599,-0.0549185,-0.99849,0.0129254,0.242683,0.268142,0.0650735,0.00669815,1,3
558,947.904,814.405,897.785,0.300766,-0.22498,-0.926782,0.0101397,0.189593,0.0935507,0.0177366,0.00841448,306,22
535,945.662,811.576,896.491,0.855964,-0.428604,-0.289178,0.00860548,0.111826,0.0861552,0.00963436,0.00771201,296,73
581,952.76,822.253,895.743,-0.614595,0.318027,-0.721894,0.00572442,0.190885,0.257977,0.0492439,0.0320621,117,43
175,942.993,808.927,897.754,0.844589,0.225881,0.485436,0.0158207,0.108141,0.202727,0.0219231,0.00180254,75,60
498,939.341,808.424,893.069,0.177321,-0.757126,-0.628743,0.0127955,0.225163,0.143332,0.0322731,0.015194,346,51
534,938.189,806.578,895.311,0.539131,-0.211144,-0.815326,0.00748777,0.166309,0.121264,0.0201673,0.010833,291,35
1837,947.666,812.112,893.418,-0.681746,0.701975,-0.206041,0.0040893,0.172982,0.162407,0.0280935,0.0242414,135,78
559,947.687,814.695,897.09,0.999054,-0.0434015,0.00289046,0.012716,0.179348,0.258058,0.0462822,0.0102219,92,89
146,952.694,821.539,893.762,-0.752429,0.000955976,-0.658673,0.0166187,0.0990842,0.136022,0.0134777,0.00989623,90,48
516,952.698,821.547,893.664,-0.457808,0.57975,-0.674019,0.0157211,0.135969,0.105579,0.0143555,0.010222,141,47
76,952.614,822.796,897.63,-0.884027,0.135457,0.447378,0.0150848,0.0957935,0.105242,0.0100815,0.00851593,278,63
282,942.832,809.182,897.207,-0.39208,-0.626628,0.673506,0.0266179,0.220024,0.320047,0.0704181,0.0406372,212,47
103,946.184,812.36,896.985,-0.921189,0.388655,0.0189057,0.0267444,0.13401,0.124717,0.0167134,0.014367,292,88
528,937.989,807.785,894.203,0.329477,-0.854539,-0.401507,0.00768186,0.214434,0.157595,0.0337936,0.0117682,338,66
529,952.625,820.507,894.526,0.311717,-0.944343,-0.105114,0.00958835,0.106251,0.127907,0.0135902,0.00937169,341,83
1885,943.527,808.6,895.095,0.120689,-0.978864,0.165103,0.013082,0.468294,0.169807,0.0795195,0.0443412,172,80
707,948.388,813.552,895.524,-0.997766,0.0597061,0.029969,0.00890932,0.0954485,0.148138,0.0141396,0.0112774,273,88
388,944.946,810.794,896.142,-0.184467,0.428425,-0.884547,0.00931431,0.241063,0.165728,0.0399509,0.0143593,156,27
1745,940.497,806.919,896.6,0.615179,-0.601024,-0.510221,0.0158659,0.616665,0.539868,0.332918,0.117026,314,59
524,950.718,818.722,894.93,-0.335836,0.116387,-0.934702,0.0153004,0.26709,0.203512,0.0543562,0.0348057,109,20
521,953.094,820.94,893.5,0.763916,-0.123026,-0.63348,0.00728031,0.100542,0.10136,0.010191,0.00843283,279,50
1161,950.213,816.102,894.25,-0.881467,-0.262271,-0.392722,0.0166796,0.166903,0.120542,0.0201189,0.0157393,73,66
2021,942.04,809.016,893.835,-0.556521,-0.824253,-0.104365,0.0156653,0.231319,0.353557,0.0817845,0.0700976,34,84
329,941.872,807.877,896.555,-0.668059,0.712317,-0.215176,0.0145394,0.156717,0.302557,0.0474158,0.012244,136,77
503,950.243,816.446,894.696,-0.21667,0.119005,-0.968964,0.0148397,0.114898,0.0881431,0.0101275,0.00727358,118,14
585,938.084,806.275,897.182,-0.404951,-0.740427,-0.536454,0.00672328,0.139713,0.139858,0.01954,0.014911,28,57
26,950.882,819.851,895.313,-0.43944,-0.0929696,-0.893448,0.0234786,0.150639,0.19487,0.029355,0.0103558,78,26
519,953.128,820.934,893.598,-0.925833,-0.351905,-0.13783,0.0103903,0.119912,0.127254,0.0152594,0.0113752,69,82
1160,942.843,808.871,896.755,0.625987,-0.51836,-0.582617,0.00684584,0.296761,0.129086,0.0383079,0.0304849,309,54
427,939.413,806.712,896.101,-0.143783,-0.509777,-0.848207,0.00568484,0.107298,0.0927686,0.00995392,0.00787842,15,31
778,951.109,817.277,893.07,-0.933202,-0.295337,-0.204718,0.0065634,0.104624,0.139552,0.0146005,0.0131172,72,78
1704,952.142,822.321,897.836,-0.758274,0.579828,-0.298028,0.0156536,0.636971,0.364896,0.232428,0.16717,127,72
509,949.027,817.717,895.952,-0.543987,-0.839048,0.00879172,0.013365,0.125115,0.178961,0.0223907,0.0177948,212,89
464,937.634,806.261,897.264,-0.0639583,-0.829563,0.554738,0.0152431,0.358754,0.356696,0.127966,0.0817508,184,56
423,950.154,818.687,897.625,0.992075,-0.111435,0.0580528,0.0160984,0.317223,0.333385,0.105757,0.0190938,96,86
1816,948.903,816.261,895.962,-0.692494,0.0437986,-0.720093,0.0265113,2.24413,1.59909,3.58857,1.58482,93,43
588,945.847,812.228,897.023,0.667201,-0.739287,-0.0910844,0.0153318,0.122345,0.164133,0.0200807,0.0125248,317,84
507,952.238,820.029,894.85,0.127664,-0.941408,-0.312174,0.00801965,0.117198,0.0809473,0.00948687,0.00856622,352,71
506,946.552,812.098,895.615,-0.421326,0.4879,-0.764485,0.0118633,0.133993,0.157643,0.0211231,0.0124203,139,40
505,946.303,813.013,897.942,-0.945074,0.229807,0.232431,0.00549979,0.136054,0.145662,0.0198179,0.0103468,283,76
1553,939.445,806.714,896.354,-0.402596,-0.915137,-0.0209899,0.0163833,0.247533,0.248773,0.0615794,0.0555402,23,88
425,951.377,820.373,895.474,-0.822187,0.398381,-0.406572,0.0124907,0.169043,0.168558,0.0284937,0.0153794,115,66
502,940.511,807.575,897.877,-0.637586,0.755163,0.152357,0.0125132,0.13957,0.127964,0.0178598,0.01524,319,81
501,938.808,807.19,895.038,-0.00986082,-0.329006,-0.944276,0.00874293,0.270943,0.0772235,0.0209232,0.0108152,1,19
1283,946.025,812.331,897.135,0.643718,-0.480815,-0.595351,0.0177742,0.322818,0.333036,0.10751,0.0771182,306,53
891,953.451,823.667,896.894,-0.80848,0.395799,-0.435549,0.0143775,0.220202,0.286264,0.063036,0.0495155,116,64
426,942.967,809.204,897.471,0.711077,-0.650588,-0.266656,0.00921321,0.179322,0.212094,0.0380331,0.00805543,312,74
496,942.194,808.902,895.799,0.197459,-0.978548,-0.0587621,0.0165315,0.129882,0.158174,0.020544,0.0143113,348,86
494,940.017,806.712,896.046,-0.938841,-0.27394,-0.208647,0.0127962,0.17117,0.172865,0.0295894,0.0101827,73,77
460,947.803,813.33,894.679,-0.960344,-0.225728,-0.163668,0.00730593,0.0946187,0.0750437,0.00710054,0.00643901,76,80
412,951.076,819.276,894.853,-0.226599,0.806333,-0.546333,0.0146765,0.237106,0.18552,0.043988,0.0204134,164,56
776,946.449,811.278,894.683,-0.39443,0.84425,-0.362859,0.0142543,0.126403,0.155688,0.0196794,0.0130163,154,68
1531,951.801,821.547,897.651,-0.967078,-0.243089,-0.0752846,0.014106,0.28575,0.709105,0.202627,0.189798,75,85
492,944.729,811.004,896.793,-0.562456,0.518568,-0.643995,0.00809424,0.214957,0.161516,0.0347191,0.020726,132,49
491,952.338,822.472,897.372,-0.399799,0.878573,-0.261285,0.0136072,0.164493,0.174017,0.0286247,0.0199733,155,74
723,941.423,808.971,893.31,0.412779,-0.537177,-0.735564,0.011314,0.155751,0.113301,0.0176467,0.0125582,322,42
938,943.016,808.946,897.136,-0.420356,0.882906,-0.209232,0.0141099,0.115307,0.222197,0.0256208,0.0190832,154,77
827,949.936,818.107,896.973,-0.683444,-0.433194,0.587577,0.0150823,0.218249,0.265833,0.0580177,0.0388362,237,54
93,950.825,819.961,895.465,-0.0902503,0.543676,-0.834429,0.0335003,0.241414,0.303124,0.0731785,0.0320378,170,33
2004,952.193,819.3,893.355,0.728294,-0.500092,-0.468504,0.00726956,0.32124,0.22985,0.0738372,0.0519028,304,62
1293,945.654,810.117,893.738,-0.878026,0.430461,-0.209221,0.0105538,0.201996,0.110104,0.0222406,0.0190989,116,77
490,950.512,818.934,897.557,-0.806368,0.227936,-0.545725,0.0153102,0.511739,0.254954,0.13047,0.0578049,105,56
165,950.66,818.852,895.121,-0.630918,-0.75855,-0.162926,0.0123998,0.127071,0.173643,0.022065,0.0142863,39,80
589,938.199,808.069,893.984,-0.0643017,-0.709956,-0.701304,0.00636787,0.140223,0.130923,0.0183584,0.0151777,5,45
489,950.312,819.097,897.522,0.528252,0.0708507,-0.846127,0.0162227,0.155382,0.143855,0.0223524,0.0140977,262,32
487,948.9,814.151,894.561,-0.506948,-0.721664,0.471386,0.00592014,0.312335,0.209158,0.0653276,0.0419178,215,61
485,944.338,810.3,897.566,-0.274047,0.82281,-0.497877,0.0170574,0.166368,0.119474,0.0198767,0.0125595,161,60
448,941.536,809.004,893.971,0.569222,-0.772478,-0.281538,0.0131269,0.134678,0.135022,0.0181846,0.00914454,323,73
482,950.46,818.818,897.341,-0.814014,-0.573727,0.0906541,0.0179627,0.1119,0.223268,0.0249837,0.0197463,234,84
1454,937.278,806.179,897.494,0.553465,-0.83194,0.0393983,0.0274407,0.3572,0.615162,0.219736,0.11189,146,87
681,939.929,806.914,897.489,-0.51147,-0.855965,-0.0756402,0.006367,0.137355,0.108526,0.0149065,0.0140301,30,85
1351,944.965,809.498,894.124,-0.788842,0.611865,0.0578752,0.00965005,0.207568,0.115309,0.0239344,0.022998,307,86
1678,950.116,815.821,893.384,-0.706759,0.618774,-0.342943,0.0143177,0.394879,0.360533,0.142367,0.0714085,131,69
407,949.427,817.357,897.872,-0.723669,0.397112,-0.564452,0.00946922,0.146307,0.182042,0.0266341,0.0182081,118,55
1017,947.81,812.132,893.367,0.0759337,0.994038,-0.0782523,0.0132886,0.167252,0.111794,0.0186977,0.013582,184,85
1738,937.362,805.869,896.352,0.156005,-0.947828,0.278001,0.0293238,0.85016,1.22087,1.03794,0.474688,170,73
481,937.075,806.092,897.176,0.242574,-0.714067,-0.656708,0.00234173,0.144467,0.0809276,0.0116914,0.0106437,341,48
105,949.134,815.487,895.714,-0.571763,-0.0274406,-0.81996,0.0183044,0.339117,0.312903,0.106111,0.0593985,87,34
475,949.718,815.876,895.32,-0.455731,-0.885198,0.0934497,0.0140218,0.167558,0.352738,0.0591043,0.0282924,207,84
1012,946.996,813.925,896.974,0.257284,-0.965272,-0.0453354,0.0159943,0.196545,0.194171,0.0381634,0.0227071,345,87
473,936.739,806.168,894.923,-0.0357493,-0.921764,-0.386101,0.0150771,0.132515,0.102831,0.0136267,0.0105945,2,67
714,940.105,806.949,897.3,-0.645267,0.684989,0.338262,0.0123969,0.117121,0.107711,0.0126152,0.00860066,316,70
416,946.785,813.388,897.798,-0.611192,0.42074,-0.67039,0.00837425,0.238163,0.231415,0.0551145,0.0286529,124,47
691,944.757,809.303,893.404,-0.503153,0.43678,-0.745695,0.00507371,0.155099,0.0874019,0.0135559,0.00890685,130,41
362,952.928,820.135,893.999,-0.22297,-0.847242,-0.482147,0.0143005,0.140562,0.112382,0.0157966,0.011415,14,61
471,944.772,809.265,893.269,0.820851,-0.540694,-0.183993,0.0099609,0.0967427,0.153499,0.0148499,0.00996477,303,79
870,951.247,820.198,895.507,0.537363,-0.644443,-0.543998,0.0152545,0.193721,0.403097,0.0780885,0.0443688,320,57
587,936.839,805.984,897.083,0.636552,-0.751994,0.171191,0.0115407,0.117769,0.142045,0.0167286,0.0133967,139,80
1259,949.818,815.451,895.003,-0.86441,0.317485,-0.389869,0.0162038,0.318752,0.227749,0.0725954,0.0396672,110,67
641,942.95,808.858,895.688,0.904558,-0.412733,0.106894,0.0145241,0.194954,0.241619,0.0471047,0.00778514,114,83
469,942.949,808.851,897.744,0.544941,-0.78268,-0.30075,0.0119654,0.141116,0.088508,0.0124899,0.0100213,325,72
1333,942.93,808.711,893.7,0.472719,-0.702128,-0.532496,0.0102854,0.181124,0.174534,0.0316124,0.0236565,326,57
668,943.644,809.226,897.239,0.161919,-0.791613,0.589179,0.00948112,0.108349,0.14365,0.0155644,0.0132413,168,53
510,948.009,813.381,895.312,-0.0117324,-0.985756,-0.167769,0.0115096,0.134663,0.11417,0.0153744,0.010523,0,80
531,947.451,812.606,894.713,-0.626876,-0.333084,-0.704331,0.0177771,0.245464,0.172049,0.0422319,0.0243785,62,45
466,942.806,809.003,897.554,-0.00244666,-0.997539,-0.0700661,0.0125938,0.37292,0.424262,0.158216,0.040474,0,85
594,949.795,816.942,895.104,0.161681,-0.986236,0.034611,0.00611115,0.0981482,0.131546,0.012911,0.00879901,170,88
465,943.55,808.475,894.311,-0.0368074,-0.541631,-0.83981,0.0131987,0.214239,0.0899932,0.01928,0.00414285,3,32
387,938.513,807.801,893.884,0.666197,-0.55605,-0.49698,0.00354752,0.122548,0.140937,0.0172715,0.00909555,309,60
1502,952.03,819.075,893.382,0.700209,-0.700423,-0.138257,0.0108884,0.219894,0.125351,0.0275639,0.0243652,315,82
205,953.009,821.205,894.135,-0.683479,-0.491797,-0.539436,0.0112554,0.119827,0.125325,0.0150173,0.0109357,54,57
569,944.57,810.726,896.884,0.426248,-0.890555,0.158825,0.0153133,0.156655,0.170315,0.0266806,0.0139356,154,80
1104,947.606,814.197,897.515,-0.630893,0.625463,-0.459097,0.0107414,0.240485,0.119257,0.0286795,0.0237878,134,62
949,942.968,808.749,893.443,-0.89944,0.246529,0.360876,0.0081629,0.177338,0.139502,0.024739,0.0134682,285,68
787,942.973,808.87,894.098,-0.00468301,-0.992157,-0.124914,0.0168365,0.216275,0.141186,0.030535,0.0165958,0,82
463,951.766,818.97,893.193,-0.944911,0.243892,-0.218311,0.0152957,0.073731,0.110134,0.00812032,0.00653083,104,77
1921,936.459,806.823,893.237,0.479812,-0.813614,-0.32835,0.0171653,0.730075,0.592946,0.432895,0.270569,329,70
1538,951.085,817.896,893.611,-0.805812,-0.574618,0.143109,0.0117966,0.190661,0.193395,0.0368729,0.0331326,234,81
462,944.45,810.69,897.903,0.230601,-0.973031,-0.00584929,0.0122276,0.149043,0.188114,0.0280371,0.0156342,346,89
1747,945.32,811.061,896.532,0.307107,-0.873851,-0.37692,0.0225754,0.398638,0.372981,0.148684,0.0670133,340,67
461,951.692,818.964,893.178,0.653429,-0.736426,-0.175233,0.00425629,0.0868237,0.0778038,0.00675522,0.00516144,318,79
1156,951.154,817.967,893.3,0.436562,-0.773972,0.458673,0.0137796,0.134134,0.109529,0.0146916,0.0102171,150,62
20,949.278,817.922,895.961,-0.408501,0.273258,-0.870894,0.00781506,0.180859,0.120844,0.0218558,0.0127474,123,29
457,952.341,822.521,897.26,-0.847263,0.33692,0.410647,0.0161475,0.292459,0.229864,0.067226,0.0376378,291,65
1684,949.117,814.349,893.931,-0.899795,-0.00638561,0.436267,0.0127039,0.11853,0.192834,0.0228566,0.0201588,269,64
210,948.407,816.435,896.462,0.00192495,0.170081,-0.985428,0.0150116,0.102212,0.0980589,0.0100228,0.00724764,180,9
68,951.85,819.04,893.177,0.140151,-0.0551545,-0.988593,0.0133641,0.116587,0.0949365,0.0110684,0.00641025,291,8
455,936.873,806.238,897.492,0.17688,-0.461714,-0.869215,0.0170423,0.227168,0.107661,0.0244572,0.0102807,339,29
452,946.916,813.18,896.489,-0.738248,0.252517,-0.62548,0.0130496,0.146141,0.125237,0.0183022,0.0137746,108,51
233,950.057,815.977,894.979,-0.354077,0.929953,0.0990835,0.0196508,0.147353,0.118437,0.017452,0.0111197,339,84
285,948.128,815.289,897.094,0.0963652,-0.995313,0.0080551,0.0126704,0.0699815,0.273996,0.0191746,0.00293125,174,89
402,947.847,813.49,895.953,-0.982393,0.137904,-0.126038,0.00657732,0.147441,0.15264,0.0225053,0.0143932,97,82
450,940.995,807.341,896.784,0.552677,-0.758218,-0.345909,0.01454,0.137348,0.1433,0.019682,0.0116069,323,69
1514,944.665,809.282,894.419,-0.732362,0.267443,-0.626195,0.0133832,0.223778,0.198745,0.0444748,0.0349452,110,51
478,946.68,811.235,894.116,-0.502793,0.692904,-0.516801,0.00819974,0.114529,0.088824,0.0101729,0.00736406,144,58
1159,943.23,809.104,895.725,-0.970698,0.196317,-0.138581,0.014208,0.194244,0.1155,0.0224351,0.0158902,101,82
1789,942.905,808.799,894.043,-0.340363,0.742387,-0.577074,0.0180274,0.48415,0.415436,0.201133,0.157128,155,54
500,952.826,823.783,894.567,-0.952548,-0.252881,-0.169424,0.0137217,0.170672,0.211619,0.0361173,0.0268715,75,80
474,952.762,821.401,893.205,-0.837447,0.0848792,-0.539887,0.00748487,0.0776377,0.171635,0.0133254,0.0111801,95,57
1122,950.448,818.695,897.334,-0.886467,0.461289,-0.0372667,0.0141502,0.21646,0.131866,0.0285437,0.0230008,117,87
446,950.714,819.75,897.419,-0.988768,0.136314,-0.0612863,0.0159861,0.207694,0.157584,0.0327292,0.0251121,97,86
768,943.623,808.573,894.992,-0.0265633,0.746727,-0.6646,0.00921904,0.273095,0.107823,0.0294459,0.0223201,177,48
100,953.096,823.428,896.993,0.259792,-0.894628,0.363524,0.00703826,0.111104,0.147348,0.016371,0.0123869,163,68
864,947.335,812.582,895.03,-0.864038,-0.444604,0.236149,0.0139572,0.174574,0.12871,0.0224694,0.0167844,242,76
1821,943.698,808.466,894.865,-0.235436,0.663399,-0.710261,0.0210332,0.464912,0.462534,0.215038,0.12017,160,44
444,944.196,810.362,896.805,0.998134,-0.0562122,-0.0238561,0.012976,0.112684,0.21411,0.0241268,0.00785877,273,88
422,945.246,810.692,895.545,0.568668,-0.560631,-0.601922,0.00700702,0.120014,0.0654515,0.00785511,0.0063332,314,52
443,940.04,806.938,895.696,0.403863,-0.815854,-0.413856,0.0105617,0.123004,0.0828739,0.0101938,0.00707066,333,65
1952,948.562,813.419,893.483,-0.896136,0.417023,0.151762,0.0124276,0.173081,0.121031,0.0209482,0.0192459,294,81
132,950.269,818.841,897.59,-0.0959845,-0.879829,0.465497,0.0163633,0.144537,0.18902,0.0273204,0.0185001,186,62
442,949.773,815.586,895.269,-0.897976,0.12578,-0.421686,0.0184561,0.187055,0.178508,0.0333908,0.0187687,97,65
140,951.8,821.709,897.941,-0.446478,0.852937,-0.270476,0.00768631,0.111123,0.153533,0.0170611,0.0118385,152,74
441,949.829,816.261,895.063,-0.356692,0.750949,-0.55574,0.0136128,0.249412,0.228812,0.0570685,0.0242464,154,56
